solver;instance_source_file_name;time_limit;time;gap;nodes;best_solution;best_bound;matrix_constraints;matrix_variables;matrix_nonzeros;matrix_post_constraints;matrix_post_variables;matrix_post_nonzeros;first_relaxed;first_solution_BestInteger;first_solution_CutsBestBound;cut_info_best_bound;cut_info_best_solution;cut_info_time;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_GUB_COVER;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_FLOW;cut_info_GOMORY;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_NETWORK;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_NETWORK;cut_info_OUTROS;cut_info_ZERO_HALF
CBC;p67;300;1,28;0;10;24808,13520173623;24808,13520173623;230;6030;12030;230;6030;12030;24784,577;27995,605;24784,577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p67;600;0,34;0;7,0;24808,135202;24808,135202;230;6030;12030;230;6030;12030;0,0;104535,1333;0,0;24804,3724;24894,3377;0,31;;;;10;;3;;7;;;;10;;298;;3;;7;;;;10;;3;;7;;10;298;;3;;;7;;;10;298;;3;;;7
GUROBI;p67;600;0,38;0;1,0;24808,13520174;24808,13520174;230;6030;12030;230;6030;12030;18825,1617;105807,083;18825,1617;24808,1352;24808,1352;0,0;;1;;5;;;;;;1;;5;;47;;;;;;1;;5;;;;;;5;47;;;;;;1;;5;47;;;;;
CBC;p67;600;1,29;0;10;24808,13520173623;24808,13520173623;230;6030;12030;230;6030;12030;24784,577;27995,605;24784,577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p68;120;0,16;0;0,0;20534,740741;20534,740741;230;6030;12030;230;6030;12030;0,0;88766,5306;0,0;20534,7407;20534,7407;0,16;;;;19;;;;;;;;19;;271;;;;;;;;19;;;;;;19;271;;;;;;;;19;271;;;;;
GUROBI;p68;120;0,22;0;1,0;20534,74074074;20534,74074074;230;6030;12030;230;6030;12030;14180,8694;89985,8815;14180,8694;20534,7297;20534,7407;0,0;;;32;22;;1;;;;;32;22;;242;;1;;;;;32;22;;1;;;32;22;242;;1;;;;;32;22;242;;1;;;
CBC;p68;120;0,64;0;4;20534,74074074092;20534,74074074092;230;6030;12030;230;6030;12030;20533,653;23931,0;20533,653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p68;300;0,16;0;0,0;20534,740741;20534,740741;230;6030;12030;230;6030;12030;0,0;88766,5306;0,0;20534,7407;20534,7407;0,16;;;;19;;;;;;;;19;;271;;;;;;;;19;;;;;;19;271;;;;;;;;19;271;;;;;
GUROBI;p68;300;0,21;0;1,0;20534,74074074;20534,74074074;230;6030;12030;230;6030;12030;14180,8694;89985,8815;14180,8694;20534,7297;20534,7407;0,0;;;32;22;;1;;;;;32;22;;242;;1;;;;;32;22;;1;;;32;22;242;;1;;;;;32;22;242;;1;;;
CBC;p68;300;0,66;0;4;20534,74074074092;20534,74074074092;230;6030;12030;230;6030;12030;20533,653;23931,0;20533,653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p68;600;0,17;0;0,0;20534,740741;20534,740741;230;6030;12030;230;6030;12030;0,0;88766,5306;0,0;20534,7407;20534,7407;0,17;;;;19;;;;;;;;19;;271;;;;;;;;19;;;;;;19;271;;;;;;;;19;271;;;;;
GUROBI;p68;600;0,22;0;1,0;20534,74074074;20534,74074074;230;6030;12030;230;6030;12030;14180,8694;89985,8815;14180,8694;20534,7297;20534,7407;0,0;;;32;22;;1;;;;;32;22;;242;;1;;;;;32;22;;1;;;32;22;242;;1;;;;;32;22;242;;1;;;
CBC;p68;600;0,64;0;4;20534,74074074092;20534,74074074092;230;6030;12030;230;6030;12030;20533,653;23931,0;20533,653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p69;120;0,21;0;0,0;24528,740741;24527,165285;230;6030;12030;230;6030;12030;0,0;97766,5306;0,0;24527,1653;24528,7407;;;;3;8;;;;1;;;3;8;;292;;;;1;;;3;8;;;;1;3;8;292;;;;;1;;3;8;292;;;;;1
GUROBI;p69;120;0,36;0;1,0;24528,74074074;24528,74074074;230;6030;12030;230;6030;12030;17303,9348;98985,8815;17303,9348;24528,7407;24528,7407;0,0;;;;2;;;1;;;;;2;;25;;;1;;;;;2;;;1;;;2;25;;;;1;;;;2;25;;;;1;
CBC;p69;120;2,04;0;14;24528,74074074076;24528,74074074076;230;6030;12030;230;6030;12030;24522,517;26956,211;24522,517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p69;300;0,23;0;0,0;24528,740741;24527,165285;230;6030;12030;230;6030;12030;0,0;97766,5306;0,0;24527,1653;24528,7407;;;;3;8;;;;1;;;3;8;;292;;;;1;;;3;8;;;;1;3;8;292;;;;;1;;3;8;292;;;;;1
GUROBI;p69;300;0,36;0;1,0;24528,74074074;24528,74074074;230;6030;12030;230;6030;12030;17303,9348;98985,8815;17303,9348;24528,7407;24528,7407;0,0;;;;2;;;1;;;;;2;;25;;;1;;;;;2;;;1;;;2;25;;;;1;;;;2;25;;;;1;
CBC;p69;300;2,07;0;14;24528,74074074076;24528,74074074076;230;6030;12030;230;6030;12030;24522,517;26956,211;24522,517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p69;600;0,22;0;0,0;24528,740741;24527,165285;230;6030;12030;230;6030;12030;0,0;97766,5306;0,0;24527,1653;24528,7407;;;;3;8;;;;1;;;3;8;;292;;;;1;;;3;8;;;;1;3;8;292;;;;;1;;3;8;292;;;;;1
GUROBI;p69;600;0,36;0;1,0;24528,74074074;24528,74074074;230;6030;12030;230;6030;12030;17303,9348;98985,8815;17303,9348;24528,7407;24528,7407;0,0;;;;2;;;1;;;;;2;;25;;;1;;;;;2;;;1;;;2;25;;;;1;;;;2;25;;;;1;
CBC;p69;600;2,04;0;14;24528,74074074076;24528,74074074076;230;6030;12030;230;6030;12030;24522,517;26956,211;24522,517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p70;120;0,6;0;22,0;32267,582758;32267,46346;230;6030;12030;230;6030;12030;0,0;118766,5306;0,0;32207,5589;32279,6076;0,5;;;1;3;;4;;7;;;1;3;;394;;4;;7;;;1;3;;4;;7;1;3;394;;4;;;7;;1;3;394;;4;;;7
GUROBI;p70;120;0,49;0;14,0;32267,58275753;32267,58275753;230;6030;12030;230;6030;12030;24464,1214;119985,882;24464,1214;32201,3779;32267,5828;0,0;;;;12;;7;1;;;;;12;;366;;7;1;;;;;12;;7;1;;;12;366;;7;;1;;;;12;366;;7;;1;
CBC;p70;120;5,32;0;68;32267,58275752829;32267,58275752829;230;6030;12030;230;6030;12030;32155,998;40313,898;32155,998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p70;300;0,52;0;22,0;32267,582758;32267,46346;230;6030;12030;230;6030;12030;0,0;118766,5306;0,0;32207,5589;32279,6076;0,45;;;1;3;;4;;7;;;1;3;;394;;4;;7;;;1;3;;4;;7;1;3;394;;4;;;7;;1;3;394;;4;;;7
GUROBI;p70;300;0,49;0;14,0;32267,58275753;32267,58275753;230;6030;12030;230;6030;12030;24464,1214;119985,882;24464,1214;32201,3779;32267,5828;0,0;;;;12;;7;1;;;;;12;;366;;7;1;;;;;12;;7;1;;;12;366;;7;;1;;;;12;366;;7;;1;
CBC;p70;300;5,23;0;68;32267,58275752829;32267,58275752829;230;6030;12030;230;6030;12030;32155,998;40313,898;32155,998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p70;600;0,55;0;22,0;32267,582758;32267,46346;230;6030;12030;230;6030;12030;0,0;118766,5306;0,0;32207,5589;32279,6076;0,47;;;1;3;;4;;7;;;1;3;;394;;4;;7;;;1;3;;4;;7;1;3;394;;4;;;7;;1;3;394;;4;;;7
GUROBI;p70;600;0,49;0;14,0;32267,58275753;32267,58275753;230;6030;12030;230;6030;12030;24464,1214;119985,882;24464,1214;32201,3779;32267,5828;0,0;;;;12;;7;1;;;;;12;;366;;7;1;;;;;12;;7;1;;;12;366;;7;;1;;;;12;366;;7;;1;
CBC;p70;600;5,26;0;68;32267,58275752829;32267,58275752829;230;6030;12030;230;6030;12030;32155,998;40313,898;32155,998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p71;120;0,3;0;7,0;25486,19818;25486,19818;230;6030;12030;230;6030;12030;0,0;104005,5306;0,0;25460,1268;25491,1121;0,26;;;;7;;4;;1;;;;7;;327;;4;;1;;;;7;;4;;1;;7;327;;4;;;1;;;7;327;;4;;;1
GUROBI;p71;120;0,51;0;1,0;25486,1981796;25486,1981796;230;6030;12030;230;6030;12030;18718,4522;105224,882;18718,4522;25481,5443;25486,1982;0,0;;;;1;;2;;;;;;1;;23;;2;;;;;;1;;2;;;;1;23;;2;;;;;;1;23;;2;;;
CBC;p71;120;2,87;0;42;25486,1981795982;25486,1981795982;230;6030;12030;230;6030;12030;25452,542;29317,016;25452,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p71;300;0,26;0;7,0;25486,19818;25486,19818;230;6030;12030;230;6030;12030;0,0;104005,5306;0,0;25460,1268;25491,1121;0,23;;;;7;;4;;1;;;;7;;327;;4;;1;;;;7;;4;;1;;7;327;;4;;;1;;;7;327;;4;;;1
GUROBI;p71;300;0,51;0;1,0;25486,1981796;25486,1981796;230;6030;12030;230;6030;12030;18718,4522;105224,882;18718,4522;25481,5443;25486,1982;0,0;;;;1;;2;;;;;;1;;23;;2;;;;;;1;;2;;;;1;23;;2;;;;;;1;23;;2;;;
CBC;p71;300;2,87;0;42;25486,1981795982;25486,1981795982;230;6030;12030;230;6030;12030;25452,542;29317,016;25452,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p71;600;0,28;0;7,0;25486,19818;25486,19818;230;6030;12030;230;6030;12030;0,0;104005,5306;0,0;25460,1268;25491,1121;0,25;;;;7;;4;;1;;;;7;;327;;4;;1;;;;7;;4;;1;;7;327;;4;;;1;;;7;327;;4;;;1
GUROBI;p71;600;0,52;0;1,0;25486,1981796;25486,1981796;230;6030;12030;230;6030;12030;18718,4522;105224,882;18718,4522;25481,5443;25486,1982;0,0;;;;1;;2;;;;;;1;;23;;2;;;;;;1;;2;;;;1;23;;2;;;;;;1;23;;2;;;
CBC;p71;600;2,84;0;42;25486,1981795982;25486,1981795982;230;6030;12030;230;6030;12030;25452,542;29317,016;25452,542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
